Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Type,Location,Device_Used,Time_of_Transaction,Fraudulent
326,4272,2302.18,POS Payment,New York,Desktop,2024-01-01 05:25:00,0
327,2147,1088.72,Bank Transfer,Los Angeles,Tablet,2024-01-01 05:26:00,0
328,1186,669.76,Online Purchase,Houston,Desktop,2024-01-01 05:27:00,0
329,4397,4766.58,ATM Withdrawal,Chicago,Tablet,2024-01-01 05:28:00,0
330,3511,364.26,Online Purchase,New York,Desktop,2024-01-01 05:29:00,0
331,4420,996.27,ATM Withdrawal,Chicago,Tablet,2024-01-01 05:30:00,0
332,2794,1739.76,ATM Withdrawal,San Francisco,Mobile,2024-01-01 05:31:00,0
333,1659,3101.55,Bank Transfer,Chicago,Desktop,2024-01-01 05:32:00,0
334,3811,2724.46,Online Purchase,Chicago,Desktop,2024-01-01 05:33:00,0
335,4002,629.09,Bank Transfer,Houston,Tablet,2024-01-01 05:34:00,0
336,2955,1449.35,Bank Transfer,Houston,Mobile,2024-01-01 05:35:00,0
337,3450,1194.52,Bank Transfer,Houston,Mobile,2024-01-01 05:36:00,0
338,2369,1068.5,Online Purchase,Houston,Desktop,2024-01-01 05:37:00,0
339,2986,2056.31,ATM Withdrawal,Houston,Tablet,2024-01-01 05:38:00,0
340,2534,3520.45,ATM Withdrawal,Chicago,Desktop,2024-01-01 05:39:00,0
341,1146,1088.05,Online Purchase,San Francisco,Tablet,2024-01-01 05:40:00,0
342,4219,1834.03,ATM Withdrawal,Houston,Mobile,2024-01-01 05:41:00,0
343,3911,1955.2,Online Purchase,San Francisco,Desktop,2024-01-01 05:42:00,0
344,2734,4882.31,Online Purchase,San Francisco,Tablet,2024-01-01 05:43:00,0
345,2843,4773.38,ATM Withdrawal,Los Angeles,Mobile,2024-01-01 05:44:00,0
346,1488,4000.89,POS Payment,Los Angeles,Tablet,2024-01-01 05:45:00,0
347,3976,1209.05,Bank Transfer,New York,Desktop,2024-01-01 05:46:00,0
348,2959,341.12,Online Purchase,Los Angeles,Tablet,2024-01-01 05:47:00,0
349,2663,1585.2,Online Purchase,Houston,Desktop,2024-01-01 05:48:00,0
350,3598,1334.71,POS Payment,San Francisco,Mobile,2024-01-01 05:49:00,0
351,3385,2530.12,Online Purchase,New York,Tablet,2024-01-01 05:50:00,0
352,3919,3888.86,Online Purchase,Los Angeles,Mobile,2024-01-01 05:51:00,0
353,1640,4291.76,ATM Withdrawal,Chicago,Mobile,2024-01-01 05:52:00,0
354,2802,4224.48,ATM Withdrawal,New York,Desktop,2024-01-01 05:53:00,1
355,3520,1799.02,POS Payment,Houston,Desktop,2024-01-01 05:54:00,0
356,2969,3436.48,Online Purchase,San Francisco,Mobile,2024-01-01 05:55:00,0
357,3198,1564.86,Bank Transfer,Houston,Desktop,2024-01-01 05:56:00,0
358,2438,305.47,ATM Withdrawal,Houston,Mobile,2024-01-01 05:57:00,0
359,4369,3508.12,Bank Transfer,Chicago,Desktop,2024-01-01 05:58:00,0
360,2634,50.13,Bank Transfer,Chicago,Desktop,2024-01-01 05:59:00,0
361,1262,2046.5,POS Payment,San Francisco,Tablet,2024-01-01 06:00:00,0
362,2787,1647.57,POS Payment,Los Angeles,Tablet,2024-01-01 06:01:00,0
363,3191,3467.19,Online Purchase,Houston,Desktop,2024-01-01 06:02:00,0
364,3393,3831.46,POS Payment,Los Angeles,Mobile,2024-01-01 06:03:00,0
365,1623,1521.17,ATM Withdrawal,San Francisco,Mobile,2024-01-01 06:04:00,0
366,2016,4058.32,Online Purchase,Houston,Mobile,2024-01-01 06:05:00,0
367,4643,1470.29,Online Purchase,Los Angeles,Desktop,2024-01-01 06:06:00,0
368,1880,2232.19,Bank Transfer,Houston,Desktop,2024-01-01 06:07:00,0
369,3049,3635.37,Bank Transfer,Chicago,Mobile,2024-01-01 06:08:00,0
370,3944,3464.91,Bank Transfer,Chicago,Tablet,2024-01-01 06:09:00,0
371,2327,4936.85,Online Purchase,New York,Tablet,2024-01-01 06:10:00,0
372,3301,1126.58,POS Payment,San Francisco,Mobile,2024-01-01 06:11:00,0
373,4723,3311.93,POS Payment,Los Angeles,Desktop,2024-01-01 06:12:00,0
374,1452,3048.8,POS Payment,Houston,Desktop,2024-01-01 06:13:00,0
375,4108,4575.58,Online Purchase,New York,Mobile,2024-01-01 06:14:00,0
376,2183,782.65,Online Purchase,San Francisco,Tablet,2024-01-01 06:15:00,0
377,4062,3759.24,Online Purchase,San Francisco,Mobile,2024-01-01 06:16:00,0
378,3056,2841.77,Online Purchase,San Francisco,Mobile,2024-01-01 06:17:00,0
379,4304,1374.05,Online Purchase,Los Angeles,Mobile,2024-01-01 06:18:00,0
380,4170,2372.7,POS Payment,Chicago,Tablet,2024-01-01 06:19:00,0
381,2682,1669.55,Online Purchase,New York,Mobile,2024-01-01 06:20:00,0
382,3863,2896.99,POS Payment,Los Angeles,Tablet,2024-01-01 06:21:00,0
383,3255,4445.11,Online Purchase,Houston,Desktop,2024-01-01 06:22:00,0
384,2154,2846.96,POS Payment,Los Angeles,Tablet,2024-01-01 06:23:00,0
385,1403,3158.98,ATM Withdrawal,Houston,Tablet,2024-01-01 06:24:00,0
386,3199,2594.22,ATM Withdrawal,Houston,Mobile,2024-01-01 06:25:00,0
387,3101,256.78,POS Payment,San Francisco,Desktop,2024-01-01 06:26:00,0
388,4191,1165.06,ATM Withdrawal,Los Angeles,Mobile,2024-01-01 06:27:00,0
389,2696,2460.52,ATM Withdrawal,Chicago,Tablet,2024-01-01 06:28:00,1
390,4991,1551.87,POS Payment,Houston,Tablet,2024-01-01 06:29:00,0
391,1627,909.64,Online Purchase,San Francisco,Mobile,2024-01-01 06:30:00,0
392,1586,2521.16,Online Purchase,Chicago,Desktop,2024-01-01 06:31:00,0
393,2648,1614.73,POS Payment,Los Angeles,Tablet,2024-01-01 06:32:00,0
394,2443,1291.28,Bank Transfer,Chicago,Tablet,2024-01-01 06:33:00,0
395,2445,2320.46,Bank Transfer,Los Angeles,Tablet,2024-01-01 06:34:00,0
396,1103,667.29,ATM Withdrawal,Houston,Desktop,2024-01-01 06:35:00,0
397,4923,4638.8,Bank Transfer,New York,Mobile,2024-01-01 06:36:00,0
398,1253,4338.64,ATM Withdrawal,New York,Desktop,2024-01-01 06:37:00,0
399,4298,3538.4,Online Purchase,Houston,Desktop,2024-01-01 06:38:00,0
400,4183,531.96,POS Payment,Chicago,Tablet,2024-01-01 06:39:00,0
401,3557,3879.61,Online Purchase,Los Angeles,Desktop,2024-01-01 06:40:00,0
402,2496,4039.98,POS Payment,New York,Tablet,2024-01-01 06:41:00,1
403,1098,3839.06,Bank Transfer,Los Angeles,Desktop,2024-01-01 06:42:00,0
404,3200,570.72,Online Purchase,Houston,Desktop,2024-01-01 06:43:00,0
405,2884,3219.9,Online Purchase,Chicago,Mobile,2024-01-01 06:44:00,0
406,3961,4171.79,ATM Withdrawal,Los Angeles,Desktop,2024-01-01 06:45:00,0
407,2919,2887.19,POS Payment,Chicago,Mobile,2024-01-01 06:46:00,0
408,1877,3232.39,Bank Transfer,New York,Tablet,2024-01-01 06:47:00,0
409,1337,2292.36,Online Purchase,Los Angeles,Tablet,2024-01-01 06:48:00,0
410,4777,2644.01,POS Payment,San Francisco,Mobile,2024-01-01 06:49:00,0
411,3869,172.85,Bank Transfer,New York,Tablet,2024-01-01 06:50:00,0
412,4234,3195.18,Online Purchase,Chicago,Tablet,2024-01-01 06:51:00,0
413,4791,408.15,POS Payment,Houston,Desktop,2024-01-01 06:52:00,0
414,1956,2175.64,ATM Withdrawal,San Francisco,Mobile,2024-01-01 06:53:00,0
415,2704,1463.98,Online Purchase,Los Angeles,Tablet,2024-01-01 06:54:00,0
416,1160,2727.59,POS Payment,New York,Mobile,2024-01-01 06:55:00,0
417,2603,667.95,Bank Transfer,Los Angeles,Desktop,2024-01-01 06:56:00,0
418,3848,3458.53,Bank Transfer,Los Angeles,Tablet,2024-01-01 06:57:00,0
419,1397,3975.26,ATM Withdrawal,San Francisco,Tablet,2024-01-01 06:58:00,0
420,2300,817.61,Online Purchase,San Francisco,Mobile,2024-01-01 06:59:00,0
421,1815,522.46,ATM Withdrawal,San Francisco,Tablet,2024-01-01 07:00:00,0
422,4987,728.43,POS Payment,San Francisco,Mobile,2024-01-01 07:01:00,0
423,2527,4385.76,Bank Transfer,Houston,Tablet,2024-01-01 07:02:00,0
424,2919,2641.42,ATM Withdrawal,Chicago,Desktop,2024-01-01 07:03:00,0
425,2415,2336.84,Online Purchase,San Francisco,Desktop,2024-01-01 07:04:00,0
426,2158,534.45,POS Payment,New York,Mobile,2024-01-01 07:05:00,0
427,2218,3248.13,Online Purchase,Los Angeles,Tablet,2024-01-01 07:06:00,0
428,1400,4340.13,ATM Withdrawal,San Francisco,Tablet,2024-01-01 07:07:00,0
429,1639,4141.1,Bank Transfer,New York,Mobile,2024-01-01 07:08:00,0
430,4104,3130.65,Bank Transfer,Houston,Desktop,2024-01-01 07:09:00,0
431,3735,377.32,ATM Withdrawal,New York,Desktop,2024-01-01 07:10:00,0
432,1459,562.87,Online Purchase,New York,Desktop,2024-01-01 07:11:00,0
433,1954,247.5,Online Purchase,Houston,Mobile,2024-01-01 07:12:00,0
434,4954,1288.14,Online Purchase,Houston,Desktop,2024-01-01 07:13:00,0
435,1469,679.17,Online Purchase,Los Angeles,Mobile,2024-01-01 07:14:00,0
436,4446,1300.98,Bank Transfer,San Francisco,Desktop,2024-01-01 07:15:00,0
437,2045,1925.91,Online Purchase,New York,Desktop,2024-01-01 07:16:00,0
438,3797,4714.97,ATM Withdrawal,Chicago,Mobile,2024-01-01 07:17:00,0
439,2693,3052.27,ATM Withdrawal,Chicago,Tablet,2024-01-01 07:18:00,0
440,3085,4175.03,ATM Withdrawal,Los Angeles,Tablet,2024-01-01 07:19:00,0
441,3277,3552.05,ATM Withdrawal,Chicago,Tablet,2024-01-01 07:20:00,0
442,4436,563.4,Online Purchase,Los Angeles,Desktop,2024-01-01 07:21:00,0
443,1562,3679.87,Bank Transfer,San Francisco,Desktop,2024-01-01 07:22:00,0
444,3485,1376.22,POS Payment,Los Angeles,Tablet,2024-01-01 07:23:00,0
445,2799,3195.9,Online Purchase,Houston,Desktop,2024-01-01 07:24:00,0
446,4354,1705.47,POS Payment,Houston,Desktop,2024-01-01 07:25:00,0
447,3074,4988.36,Bank Transfer,Houston,Tablet,2024-01-01 07:26:00,0
448,1225,1318.49,Online Purchase,Houston,Mobile,2024-01-01 07:27:00,0
449,4348,1396.37,POS Payment,Houston,Tablet,2024-01-01 07:28:00,0
450,1797,4653.43,Bank Transfer,Houston,Tablet,2024-01-01 07:29:00,0
451,4680,124.2,POS Payment,Houston,Mobile,2024-01-01 07:30:00,0
452,3331,3483.75,ATM Withdrawal,Houston,Desktop,2024-01-01 07:31:00,0
453,3926,3626.91,ATM Withdrawal,Houston,Tablet,2024-01-01 07:32:00,0
454,1959,4182.06,Bank Transfer,San Francisco,Tablet,2024-01-01 07:33:00,0
455,2504,4872.22,Bank Transfer,Houston,Desktop,2024-01-01 07:34:00,0
456,1452,4878.03,POS Payment,Los Angeles,Desktop,2024-01-01 07:35:00,0
457,4067,327.32,Bank Transfer,San Francisco,Mobile,2024-01-01 07:36:00,0
458,4900,4109.37,ATM Withdrawal,Chicago,Desktop,2024-01-01 07:37:00,0
459,1815,3231.9,ATM Withdrawal,New York,Tablet,2024-01-01 07:38:00,0
460,1658,3237.06,Online Purchase,San Francisco,Desktop,2024-01-01 07:39:00,0
461,4587,642.62,POS Payment,Houston,Desktop,2024-01-01 07:40:00,0
462,1546,3251.29,Bank Transfer,San Francisco,Mobile,2024-01-01 07:41:00,0
463,2215,4912.43,Bank Transfer,New York,Mobile,2024-01-01 07:42:00,0
464,4120,4559.18,Bank Transfer,New York,Tablet,2024-01-01 07:43:00,0
465,4583,2196.21,POS Payment,Houston,Tablet,2024-01-01 07:44:00,0
466,1016,200.7,ATM Withdrawal,Houston,Desktop,2024-01-01 07:45:00,0
467,4243,1812.11,Bank Transfer,Los Angeles,Tablet,2024-01-01 07:46:00,0
468,2243,4132.13,Bank Transfer,New York,Tablet,2024-01-01 07:47:00,0
469,3205,3507.79,ATM Withdrawal,Houston,Desktop,2024-01-01 07:48:00,0
470,3524,2297.26,Bank Transfer,New York,Desktop,2024-01-01 07:49:00,1
471,2069,276.45,Online Purchase,Los Angeles,Desktop,2024-01-01 07:50:00,0
472,4444,2135.05,ATM Withdrawal,Chicago,Mobile,2024-01-01 07:51:00,0
473,3565,2345.66,ATM Withdrawal,New York,Mobile,2024-01-01 07:52:00,0
474,3146,4642.85,ATM Withdrawal,Los Angeles,Desktop,2024-01-01 07:53:00,0
475,4963,3205.79,Online Purchase,Los Angeles,Mobile,2024-01-01 07:54:00,0
476,2768,1558.95,ATM Withdrawal,Los Angeles,Mobile,2024-01-01 07:55:00,0
477,2060,2627.07,POS Payment,San Francisco,Mobile,2024-01-01 07:56:00,0
478,3327,331.21,POS Payment,Houston,Tablet,2024-01-01 07:57:00,0
479,4420,4862.87,POS Payment,New York,Desktop,2024-01-01 07:58:00,0
480,3544,1800.94,ATM Withdrawal,San Francisco,Desktop,2024-01-01 07:59:00,0
481,1301,2389.86,ATM Withdrawal,New York,Tablet,2024-01-01 08:00:00,0
482,1180,1777.06,ATM Withdrawal,San Francisco,Mobile,2024-01-01 08:01:00,0
483,1606,3412.88,Online Purchase,Houston,Desktop,2024-01-01 08:02:00,0
484,4170,3311.5,POS Payment,Los Angeles,Mobile,2024-01-01 08:03:00,0
485,1699,3576.9,Bank Transfer,New York,Tablet,2024-01-01 08:04:00,0
486,1992,1341.45,Bank Transfer,Los Angeles,Mobile,2024-01-01 08:05:00,0
487,2139,1579.03,ATM Withdrawal,Houston,Tablet,2024-01-01 08:06:00,0
488,1190,627.13,Online Purchase,New York,Tablet,2024-01-01 08:07:00,0
489,3300,3277.89,ATM Withdrawal,Chicago,Mobile,2024-01-01 08:08:00,0
490,1980,199.95,Bank Transfer,Chicago,Mobile,2024-01-01 08:09:00,0
491,3975,2988.81,POS Payment,Chicago,Desktop,2024-01-01 08:10:00,0
492,3006,4348.61,Bank Transfer,Houston,Tablet,2024-01-01 08:11:00,0
493,2184,4454.27,POS Payment,Chicago,Mobile,2024-01-01 08:12:00,0
494,4327,2245.74,POS Payment,New York,Mobile,2024-01-01 08:13:00,0
495,4394,2297.06,Online Purchase,Chicago,Desktop,2024-01-01 08:14:00,0
496,1127,385.77,Bank Transfer,New York,Desktop,2024-01-01 08:15:00,0
497,3065,3354.15,ATM Withdrawal,Houston,Desktop,2024-01-01 08:16:00,0
498,2816,4106.48,Online Purchase,Los Angeles,Tablet,2024-01-01 08:17:00,0
499,2758,1224.03,POS Payment,San Francisco,Desktop,2024-01-01 08:18:00,0
500,3613,2107.08,Bank Transfer,Chicago,Tablet,2024-01-01 08:19:00,0
501,1569,4194.36,ATM Withdrawal,San Francisco,Desktop,2024-01-01 08:20:00,0
502,2346,4385.73,Online Purchase,Los Angeles,Tablet,2024-01-01 08:21:00,0
503,2895,1216.66,ATM Withdrawal,Houston,Desktop,2024-01-01 08:22:00,0
504,3733,2753.3,Bank Transfer,Houston,Tablet,2024-01-01 08:23:00,0
505,4863,963.27,ATM Withdrawal,Los Angeles,Desktop,2024-01-01 08:24:00,0
506,1625,510.29,Online Purchase,San Francisco,Desktop,2024-01-01 08:25:00,0
507,4359,4555.69,ATM Withdrawal,Chicago,Mobile,2024-01-01 08:26:00,0
508,3901,4102.72,Bank Transfer,New York,Tablet,2024-01-01 08:27:00,0
509,2686,3800.41,Online Purchase,Houston,Mobile,2024-01-01 08:28:00,0
510,4009,244.78,POS Payment,Los Angeles,Tablet,2024-01-01 08:29:00,0
511,4710,4218.8,Online Purchase,San Francisco,Mobile,2024-01-01 08:30:00,0
512,1154,2190.78,Bank Transfer,Chicago,Desktop,2024-01-01 08:31:00,0
513,3537,1712.63,ATM Withdrawal,San Francisco,Mobile,2024-01-01 08:32:00,0
514,2409,2732.84,POS Payment,Chicago,Desktop,2024-01-01 08:33:00,0
515,1784,457.67,POS Payment,New York,Tablet,2024-01-01 08:34:00,0
516,4175,3783.48,ATM Withdrawal,New York,Desktop,2024-01-01 08:35:00,0
517,4464,2912.59,Bank Transfer,Los Angeles,Mobile,2024-01-01 08:36:00,0
518,4882,933.76,Online Purchase,Los Angeles,Tablet,2024-01-01 08:37:00,0
519,1245,941.97,Bank Transfer,Chicago,Mobile,2024-01-01 08:38:00,0
520,4247,922.06,POS Payment,Chicago,Desktop,2024-01-01 08:39:00,0
521,4110,285.95,Online Purchase,Chicago,Desktop,2024-01-01 08:40:00,0
522,2500,2939.4,Online Purchase,Chicago,Mobile,2024-01-01 08:41:00,0
523,2705,4201.9,ATM Withdrawal,New York,Tablet,2024-01-01 08:42:00,0
524,3806,88.47,Bank Transfer,Los Angeles,Mobile,2024-01-01 08:43:00,0
525,1537,245.97,Online Purchase,Los Angeles,Desktop,2024-01-01 08:44:00,0
526,2890,2864.28,ATM Withdrawal,Houston,Tablet,2024-01-01 08:45:00,0
527,2841,4097.66,Bank Transfer,Los Angeles,Mobile,2024-01-01 08:46:00,0
528,1920,1634.37,POS Payment,Los Angeles,Desktop,2024-01-01 08:47:00,0
529,3455,1748.72,POS Payment,San Francisco,Tablet,2024-01-01 08:48:00,0
530,1524,2982.14,Bank Transfer,San Francisco,Mobile,2024-01-01 08:49:00,0
531,3875,1371.79,Online Purchase,Houston,Tablet,2024-01-01 08:50:00,0
532,2529,134.02,Online Purchase,Chicago,Desktop,2024-01-01 08:51:00,0
533,3950,3676.41,POS Payment,Houston,Mobile,2024-01-01 08:52:00,0
534,4896,3128.62,POS Payment,Houston,Mobile,2024-01-01 08:53:00,0
535,1035,2904.2,Online Purchase,New York,Desktop,2024-01-01 08:54:00,0
536,1684,3708.68,Bank Transfer,Los Angeles,Desktop,2024-01-01 08:55:00,0
537,1019,3376.48,POS Payment,New York,Desktop,2024-01-01 08:56:00,0
538,3368,1030.2,Online Purchase,Los Angeles,Mobile,2024-01-01 08:57:00,0
539,4847,1763.05,Bank Transfer,Houston,Desktop,2024-01-01 08:58:00,0
540,3559,631.42,ATM Withdrawal,Los Angeles,Mobile,2024-01-01 08:59:00,0
541,1399,650.16,Bank Transfer,Chicago,Mobile,2024-01-01 09:00:00,0
542,3701,3381.3,Online Purchase,Chicago,Tablet,2024-01-01 09:01:00,0
543,1971,4293.14,Bank Transfer,Houston,Desktop,2024-01-01 09:02:00,0
544,2906,4813.7,Online Purchase,San Francisco,Desktop,2024-01-01 09:03:00,0
545,3518,3142.11,POS Payment,Chicago,Tablet,2024-01-01 09:04:00,0
546,2166,921.32,ATM Withdrawal,Houston,Mobile,2024-01-01 09:05:00,0
547,2115,529.15,POS Payment,New York,Mobile,2024-01-01 09:06:00,0
548,4425,4064.44,POS Payment,San Francisco,Mobile,2024-01-01 09:07:00,0
549,1833,2894.2,Online Purchase,Chicago,Desktop,2024-01-01 09:08:00,0
550,2823,3091.81,Online Purchase,Houston,Mobile,2024-01-01 09:09:00,0
551,3774,3907.53,Online Purchase,Houston,Tablet,2024-01-01 09:10:00,0
552,2982,3516.68,Online Purchase,New York,Mobile,2024-01-01 09:11:00,0
553,1853,4172.46,POS Payment,New York,Desktop,2024-01-01 09:12:00,1
554,1050,282.01,Online Purchase,San Francisco,Desktop,2024-01-01 09:13:00,0
555,4736,3737.86,Online Purchase,Chicago,Mobile,2024-01-01 09:14:00,0
556,4769,4254.41,POS Payment,Houston,Mobile,2024-01-01 09:15:00,0
557,1574,1431.39,ATM Withdrawal,San Francisco,Desktop,2024-01-01 09:16:00,0
558,4261,3202.6,ATM Withdrawal,San Francisco,Mobile,2024-01-01 09:17:00,0
559,2148,1571.5,Bank Transfer,New York,Tablet,2024-01-01 09:18:00,0
560,3197,4789.9,POS Payment,Houston,Desktop,2024-01-01 09:19:00,0
561,3361,168.08,Online Purchase,Los Angeles,Mobile,2024-01-01 09:20:00,0
562,3617,2899.38,Bank Transfer,New York,Mobile,2024-01-01 09:21:00,0
563,4413,833.35,ATM Withdrawal,Houston,Mobile,2024-01-01 09:22:00,0
564,3352,3561.39,ATM Withdrawal,San Francisco,Tablet,2024-01-01 09:23:00,0
565,2715,880.28,POS Payment,San Francisco,Desktop,2024-01-01 09:24:00,0
566,1681,1177.68,Online Purchase,Chicago,Tablet,2024-01-01 09:25:00,0
567,1837,2472.36,Online Purchase,Los Angeles,Mobile,2024-01-01 09:26:00,0
568,4854,4574.26,Bank Transfer,New York,Tablet,2024-01-01 09:27:00,0
569,2077,1059.36,ATM Withdrawal,Chicago,Mobile,2024-01-01 09:28:00,0
570,4050,722.06,Bank Transfer,Chicago,Mobile,2024-01-01 09:29:00,0
571,3491,3795.13,Bank Transfer,Los Angeles,Desktop,2024-01-01 09:30:00,0
572,3660,2503.6,Bank Transfer,New York,Desktop,2024-01-01 09:31:00,0
573,4040,4559.01,Online Purchase,New York,Mobile,2024-01-01 09:32:00,0
574,3311,733.93,ATM Withdrawal,San Francisco,Mobile,2024-01-01 09:33:00,0
575,4124,3229.99,Bank Transfer,New York,Mobile,2024-01-01 09:34:00,0
576,2595,1165.16,ATM Withdrawal,Chicago,Desktop,2024-01-01 09:35:00,0
577,4051,784.65,ATM Withdrawal,San Francisco,Desktop,2024-01-01 09:36:00,0
578,4691,3417.46,Bank Transfer,New York,Mobile,2024-01-01 09:37:00,0
579,1004,2968.83,Bank Transfer,Los Angeles,Desktop,2024-01-01 09:38:00,0
580,2126,3774.38,POS Payment,Chicago,Mobile,2024-01-01 09:39:00,0
581,2219,1548.0,Online Purchase,Houston,Tablet,2024-01-01 09:40:00,0
582,1773,2240.41,ATM Withdrawal,Los Angeles,Desktop,2024-01-01 09:41:00,0
583,1876,2027.95,Bank Transfer,Los Angeles,Mobile,2024-01-01 09:42:00,0
584,1991,4920.46,Bank Transfer,New York,Tablet,2024-01-01 09:43:00,0
585,3931,1461.95,ATM Withdrawal,San Francisco,Mobile,2024-01-01 09:44:00,0
586,4421,1474.79,Bank Transfer,San Francisco,Tablet,2024-01-01 09:45:00,0
587,1046,1773.39,POS Payment,Chicago,Desktop,2024-01-01 09:46:00,0
588,3914,2823.41,ATM Withdrawal,New York,Desktop,2024-01-01 09:47:00,0
589,3870,1262.36,Bank Transfer,San Francisco,Mobile,2024-01-01 09:48:00,0
590,3983,4576.53,ATM Withdrawal,Houston,Desktop,2024-01-01 09:49:00,0
591,4891,1329.16,Bank Transfer,New York,Desktop,2024-01-01 09:50:00,0
592,3703,4479.18,Bank Transfer,New York,Tablet,2024-01-01 09:51:00,0
593,1268,518.27,Online Purchase,San Francisco,Desktop,2024-01-01 09:52:00,0
594,1369,3283.16,ATM Withdrawal,Los Angeles,Tablet,2024-01-01 09:53:00,0
595,1635,4535.02,Online Purchase,New York,Tablet,2024-01-01 09:54:00,0
596,2129,844.58,Bank Transfer,Los Angeles,Tablet,2024-01-01 09:55:00,0
597,2693,4841.67,ATM Withdrawal,Chicago,Desktop,2024-01-01 09:56:00,0
598,2682,2264.96,ATM Withdrawal,Chicago,Mobile,2024-01-01 09:57:00,0
599,1656,4728.63,POS Payment,San Francisco,Mobile,2024-01-01 09:58:00,0
600,1119,3384.42,POS Payment,Chicago,Desktop,2024-01-01 09:59:00,0
601,1830,1508.63,Bank Transfer,San Francisco,Tablet,2024-01-01 10:00:00,0
602,2810,942.32,Bank Transfer,San Francisco,Desktop,2024-01-01 10:01:00,1
603,4675,1519.37,Bank Transfer,Los Angeles,Mobile,2024-01-01 10:02:00,0
604,2081,465.99,Bank Transfer,Los Angeles,Tablet,2024-01-01 10:03:00,0
605,2974,720.2,POS Payment,Chicago,Desktop,2024-01-01 10:04:00,0
606,2369,524.2,ATM Withdrawal,Los Angeles,Tablet,2024-01-01 10:05:00,0
607,1740,2115.29,Online Purchase,New York,Tablet,2024-01-01 10:06:00,0
608,4545,3978.1,ATM Withdrawal,Houston,Mobile,2024-01-01 10:07:00,0
609,1116,707.78,ATM Withdrawal,New York,Tablet,2024-01-01 10:08:00,0
610,2853,652.47,POS Payment,New York,Desktop,2024-01-01 10:09:00,0
611,3838,3217.5,ATM Withdrawal,San Francisco,Tablet,2024-01-01 10:10:00,0
612,2150,986.72,ATM Withdrawal,Houston,Tablet,2024-01-01 10:11:00,0
613,4464,488.95,Bank Transfer,San Francisco,Desktop,2024-01-01 10:12:00,0
614,2931,835.08,Online Purchase,Los Angeles,Mobile,2024-01-01 10:13:00,0
615,2012,4618.73,ATM Withdrawal,Los Angeles,Mobile,2024-01-01 10:14:00,0
616,2664,4107.53,ATM Withdrawal,Houston,Desktop,2024-01-01 10:15:00,0
617,2081,1770.97,Online Purchase,Chicago,Tablet,2024-01-01 10:16:00,0
618,1633,3279.45,Bank Transfer,Los Angeles,Desktop,2024-01-01 10:17:00,0
619,1512,2686.84,POS Payment,New York,Desktop,2024-01-01 10:18:00,0
620,4822,3385.94,POS Payment,Houston,Desktop,2024-01-01 10:19:00,0
621,3849,3413.67,ATM Withdrawal,Houston,Mobile,2024-01-01 10:20:00,0
622,2119,3144.04,Bank Transfer,Los Angeles,Tablet,2024-01-01 10:21:00,0
623,4709,1331.24,POS Payment,Los Angeles,Desktop,2024-01-01 10:22:00,0
624,2141,195.99,POS Payment,San Francisco,Mobile,2024-01-01 10:23:00,0
625,1559,2278.38,POS Payment,San Francisco,Mobile,2024-01-01 10:24:00,0
626,4672,4454.98,POS Payment,New York,Tablet,2024-01-01 10:25:00,0
627,1487,2847.92,POS Payment,Houston,Desktop,2024-01-01 10:26:00,0
628,4308,4162.12,ATM Withdrawal,Chicago,Tablet,2024-01-01 10:27:00,0
629,4956,4958.13,POS Payment,Chicago,Desktop,2024-01-01 10:28:00,0
630,1896,818.92,ATM Withdrawal,Houston,Mobile,2024-01-01 10:29:00,0
631,4343,3459.2,Online Purchase,New York,Mobile,2024-01-01 10:30:00,0
632,2212,3371.79,Online Purchase,San Francisco,Tablet,2024-01-01 10:31:00,0
633,1703,4899.8,Bank Transfer,San Francisco,Desktop,2024-01-01 10:32:00,0
634,2470,4928.02,ATM Withdrawal,San Francisco,Tablet,2024-01-01 10:33:00,0
635,1580,3433.71,Bank Transfer,Chicago,Desktop,2024-01-01 10:34:00,0
636,3837,1218.83,Online Purchase,Chicago,Tablet,2024-01-01 10:35:00,0
637,3908,3992.98,Online Purchase,New York,Mobile,2024-01-01 10:36:00,0
638,3294,536.04,Online Purchase,Chicago,Tablet,2024-01-01 10:37:00,0
